FACILITY_ID,FACILITY_TITLE,MAP_X,MAP_Y,ADDRESS,AREA,CITY
15096,미르오토캠핑장,128.8602762523,35.5436006208,경상남도 밀양시 산외면 밀양대로 3400-127 ,경남,밀양시
15424,밀양 가보자 캠핑장,128.8561841063,35.4733695631,경상남도 밀양시 단장로 905 ,경남,밀양시
15436,밀양189 야영장,128.7709218739,35.482439193699996,경상남도 밀양시 용평로5길 282 (용평동),경남,밀양시
15437,밀양VIP오토캠핑장,128.9265606201,35.4973709411,경상남도 밀양시 단장면 고례3길 10-11 ,경남,밀양시
15444,밀양댐스쿨캠핑장,128.929454945,35.492563202,경상남도 밀양시 단장면 고례2길 3 ,경남,밀양시
15445,밀양댐오토캠핑장,128.9285522008,35.4942018902,경상남도 밀양시 단장면 고례로 863 ,경남,밀양시
15446,밀양도깨비방망이캠핑장,128.8506870382,35.4852125734,경상남도 밀양시 단장로 1055 ,경남,밀양시
15449,밀양매화오토캠핑장,128.80106079639998,35.586914091,경상남도 밀양시 상동면 매화2길 56 ,경남,밀양시
15452,밀양사계절오토캠핑장,128.8421370257,35.5127676467,경상남도 밀양시 산외면 표충로 9 ,경남,밀양시
15454,밀양스쿨오토캠핑장,128.84061220709998,35.5110539231,경상남도 밀양시 산외면 단산길 2-5 ,경남,밀양시
15458,밀양아리랑길1코스,128.744143573,35.485738330100006,경상남도 밀양시 삼문동 450-6 ,경남,밀양시
15459,밀양아리랑길2코스,128.7545643073,35.5066472779,경상남도 밀양시 밀양향교3길 19 (교동),경남,밀양시
15460,밀양아리랑길3코스,128.76363359200002,35.4835750429,경상남도 밀양시 가곡동 816-5 ,경남,밀양시
15464,밀양아리랑오토캠핑장,128.75934583469999,35.3545839197,경상남도 밀양시 하남읍 명례리 1046-2 ,경남,밀양시
15465,밀양알프스캠핑장,128.8560572145,35.5422479177,경상남도 밀양시 산외면 밀양대로 3468-7 ,경남,밀양시
15467,밀양엄마랑놀자키즈글램핑,128.67075826049998,35.386792565,경상남도 밀양시 초동면 초동중앙로 18 ,경남,밀양시
15470,밀양유원지오토캠핑장,128.9286133337,35.4931964487,경상남도 밀양시 단장면 고례로 855 ,경남,밀양시
15474,밀양캠핑홀릭,128.6187508835,35.5185545558,경상남도 밀양시 청도면 조천길 337-64 ,경남,밀양시
15475,밀양표충오토캠핑장,128.9267654388,35.5233374667,경상남도 밀양시 단장면 바드리길 7 ,경남,밀양시
16356,백산금빛 체험캠핑장,128.7457215649,35.371470660300005,경상남도 밀양시 하남읍 백산로 280 ,경남,밀양시
16709,범도아리아글램핑,128.9078615691,35.5221761361,경상남도 밀양시 단장면 아불1길 13 ,경남,밀양시
16710,범도오토캠핑장,128.9099807942,35.5234121472,경상남도 밀양시 단장면 표충로 860 ,경남,밀양시
19129,사과향기캠핑장,128.9806286233,35.5790016425,경상남도 밀양시 산내면 얼음골옛길 347-12 ,경남,밀양시
19576,산여울오토캠핑장,128.8567099124,35.5430756142,경상남도 밀양시 산외면 밀양대로 3480 ,경남,밀양시
20542,서당골오토캠핑장,128.600913647,35.5153323697,경상남도 밀양시 무안면 삼화길 680-23 ,경남,밀양시
22547,솔바람캠핑장,128.8582624438,35.5470668602,경상남도 밀양시 산외면 밀양대로 3539-1 ,경남,밀양시
25667,아이비캠프오토캠핑장,128.92398836,35.6069113354,경상남도 밀양시 산내면 원서3길 47 ,경남,밀양시
26451,애플오토캠핑장,128.9612942308,35.5780458357,경상남도 밀양시 산내면 얼음골옛길 92-37 ,경남,밀양시
27136,얼음골까투리오토캠핑장,128.97849267889998,35.579701524099995,경상남도 밀양시 산내면 얼음골로 134-22 ,경남,밀양시
27141,얼음골캠핑장,128.952874953,35.5985155958,경상남도 밀양시 산내면 하양지안길 11-19 ,경남,밀양시
27142,얼음골폭포관광농원,128.95648048799998,35.5879140793,경상남도 밀양시 산내로 1171 ,경남,밀양시
27690,엠와이힐링캠핑장,128.8040382196,35.4897056519,경상남도 밀양시 활성로 296 ,경남,밀양시
28257,영남루 수변공원길,128.7564200958,35.4922711532,"경상남도 밀양시 내일동, 삼문동 부근 (내일동)",경남,밀양시
29693,옥샘캠프촌,128.9693907207,35.5788903357,경상남도 밀양시 산내면 얼음골옛길 197-4 ,경남,밀양시
30937,용두목,128.7677721965,35.4807448814,경상남도 밀양시 가곡동 산87-28 (가곡동),경남,밀양시
31270,우니메이카 밀양점,128.8754536632,35.508829817,경상남도 밀양시 국전로 78-5 ,경남,밀양시
34572,자연속캠핑장,128.8623563883,35.5521524735,경상남도 밀양시 산내면 산내용전길 155-17 ,경남,밀양시
39159,초동연가길,128.67224431510002,35.3841012286,경상남도 밀양시 초동면 초하로 270 ,경남,밀양시
39181,초록슈피아캠핑장,128.9570721206,35.5872891607,경상남도 밀양시 산내면 산내로 1174-1 ,경남,밀양시
42820,패밀리오토캠핑장,128.8587290952,35.5461447506,경상남도 밀양시 산외면 밀양대로 3516 ,경남,밀양시
46169,향림오토캠핑장,128.9802036378,35.5797904347,경상남도 밀양시 산내면 얼음골로 134-25 ,경남,밀양시
46580,호반캠핑장,128.8936394673,35.562732416399996,경상남도 밀양시 산내면 발례1길 103-8 ,경남,밀양시
298,가좌산대나무숲길,128.1026807218,35.1614576657,경상남도 진주시 진주대로629번길 15-32 (가좌동),경남,진주시
5594,꾸러기캠핑장,128.1823916169,35.1155170245,경상남도 진주시 금곡면 검암길 31 ,경남,진주시
9725,도토리캠프,128.0388777259,35.276593577,경상남도 진주시 명석면 광제산로 737 ,경남,진주시
36069,제이원빌리지,128.01722789229999,35.1313817535,경상남도 진주시 내동면 내축로563번길 27-3 ,경남,진주시
37707,진주 레일바이크,128.06726980870002,35.166342599299995,경상남도 진주시 내동면 망경로 13 ,경남,진주시
37729,진주소싸움경기장,128.0406607768,35.1760132613,경상남도 진주시 판문오동길 100 (판문동),경남,진주시
40567,캠핑소사이어티,128.0226913666,35.1289293487,경상남도 진주시 내동면 내축로 523 ,경남,진주시
41348,키튼드림센터,128.0457044756,35.1875370548,경상남도 진주시 서장대로61번길 11 ,경남,진주시
138,가반나야영장,127.9837844531,34.8852282391,경상남도 남해군 서부로 892-9 ,경남,남해군
6422,남해 노랑카라반 & 고카트,127.9524179567,34.7694295489,경상남도 남해군 이동면 신전리 ,경남,남해군
6442,남해 힐링국민여가캠핑장,127.95096786170001,34.778042447800004,경상남도 남해군 성남로 79-14 ,경남,남해군
6448,남해군요트학교,128.0528363392,34.7937813616,경상남도 남해군 삼동면 동부대로1030번길 42-26 ,경남,남해군
