FACILITY_ID,FACILITY_TITLE,MAP_X,MAP_Y,ADDRESS,AREA,CITY
18866,비추미안경 부산까멜리아,129.1498727453,35.1573160231,부산광역시 해운대구 마린시티1로 167 (우동. 현대카멜리아) 116호 ,부산,해운대구
18867,비추미안경 해운대,129.1645601891,35.1634350549,부산광역시 해운대구 중동2로 16 ,부산,해운대구
18942,빈폴 롯데 센텀시티점,129.131096255,35.1698920451,부산광역시 해운대구 센텀남대로 59 6층 ,부산,해운대구
21903,세이브존 해운대점,129.1612605029,35.1624462152,부산광역시 해운대구 구남로29번길 21 고객서비스센터5층,부산,해운대구
21979,섹시코코 해운대역,129.1588856991,35.1628266838,부산광역시 해운대구 구남로8번길 7(우동) ,부산,해운대구
22959,쇼메 신세계센텀,129.129551973,35.1688560217,부산광역시 해운대구 센텀남대로 35(우동) 신세계백화점센텀시티점 ,부산,해운대구
24038,스파1899 해운대,129.1615938767,35.159924281500004,"부산광역시 해운대구 해운대해변로 277, 6층(중동, 다옴빌딩) ",부산,해운대구
24492,신라스테이(주)(해운대신라스테이),129.1587524594,35.1598436825,부산광역시 해운대구 해운대로570번길 46 신라스테이해운대2층,부산,해운대구
24588,신세계면세점 (부산점),129.1283131642,35.1698725513,부산광역시 해운대구 센텀4로 15 ,부산,해운대구
24596,신세계백화점 센텀,129.129551973,35.1688560217,부산광역시 해운대구 센텀남대로 35 (우동) 신세계백화점센텀시티점 ,부산,해운대구
25709,아이젠트리안경 마린시티,129.1439482722,35.1568965158,부산광역시 해운대구 마린시티2로 33 1층,부산,해운대구
26419,애드파골프 센텀,129.13277102680001,35.1729000725,부산광역시 해운대구 해운대로 313-1 ,부산,해운대구
27271,에르메스 신세계 센텀시티점,129.129551973,35.1688560217,부산광역시 해운대구 센텀남대로 35 ,부산,해운대구
27274,에르메스 신세계센텀,129.129551973,35.1688560217,부산광역시 해운대구 센텀남대로 35 (우동) 신세계백화점센텀시티점 1층 ,부산,해운대구
27284,에르메질도제냐 신세계 센텀시티점,129.129551973,35.1688560217,부산광역시 해운대구 센텀남대로 35 ,부산,해운대구
27363,에스콰이어 롯데센텀,129.131096255,35.1698920451,부산광역시 해운대구 센텀남대로 59 5F,부산,해운대구
27425,에이치엔엠 신세계 센텀시티점,129.129551973,35.1688560217,부산광역시 해운대구 센텀남대로 35 ,부산,해운대구
27650,엘지베스트샵 해운대점,129.173064885,35.167818054899996,부산광역시 해운대구 해운대로767번길 7 ,부산,해운대구
30047,올리브영 마린시티,129.1467203101,35.1548273544,부산광역시 해운대구 마린시티1로 127 102호 ,부산,해운대구
30083,올리브영 부산반여2동,129.1309594475,35.1956558236,부산광역시 해운대구 재반로 206 ,부산,해운대구
30084,올리브영 부산센텀,129.1327988662,35.1705642235,부산광역시 해운대구 우동 1498 ,부산,해운대구
30090,올리브영 부산장산,129.1778088872,35.1688985773,부산 해운대구 세실로27번길 23 샤인빌딩 ,부산,해운대구
30091,올리브영 부산장산역,129.1767977973,35.1713288423,부산광역시 해운대구 세실로 75 일진빌딩 1층 ,부산,해운대구
30152,올리브영 센텀중앙로,129.1292574242,35.1736165939,"부산광역시 해운대구 센텀6로 21 101,102호",부산,해운대구
30153,올리브영 센텀코아,129.1326017459,35.167478453899996,부산광역시 해운대구 센텀2로 19 ,부산,해운대구
